상호명,업종중분류명,업종소분류명,표준산업분류명,행정동명,위도,경도,네이버키워드,naver_store_url
이태리부대찌개,중식,중국음식/중국집,중식 음식점업,인계동,37.2650489678835,127.034110954791,인계동%20이태리부대찌개,https://m.place.naver.com/restaurant/1894339365
꼬기어때&커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2579640040864,127.033818136029,인계동%20꼬기어때&커피,https://m.place.naver.com/restaurant/1052989980
유폴24시애견셀프목욕&애견유치원,커피점/카페,애견카페,비알콜 음료점업,인계동,37.2599144753837,127.033218270137,인계동%20유폴24시애견셀프목욕&애견유치원,https://m.place.naver.com/restaurant/1932030286
동아리,유흥주점,민속주점,기타 주점업,인계동,37.2669858426018,127.024164546965,인계동%20동아리,https://m.place.naver.com/restaurant/21163327
춘하추동,한식,한식/백반/한정식,한식 음식점업,인계동,37.2742297128359,127.031738530623,인계동%20춘하추동,https://m.place.naver.com/restaurant/1133314834
이화한식뷔페,부페,한식부페,한식 음식점업,인계동,37.2636292156784,127.025797509472,인계동%20이화한식뷔페,https://m.place.naver.com/restaurant/1389795812
누나네대포집,한식,한식/백반/한정식,한식 음식점업,인계동,37.2655647941348,127.028873038484,인계동%20누나네대포집,https://m.place.naver.com/restaurant/1376284289
이태리밥,양식,정통양식/경양식,서양식 음식점업,인계동,37.2656501362833,127.029390566099,인계동%20이태리밥,https://m.place.naver.com/restaurant/1973002873
수원별밤2,유흥주점,기타일반유흥주점,일반유흥 주점업,인계동,37.2652766151528,127.02999290165,인계동%20수원별밤2,https://m.place.naver.com/restaurant/1235892167
푸드센터,한식,한식/백반/한정식,한식 음식점업,인계동,37.2613267457237,127.035128035917,인계동%20푸드센터,https://m.place.naver.com/restaurant/37212631
더진국수육국밥,한식,한식/백반/한정식,한식 음식점업,인계동,37.2660456573849,127.032576169014,인계동%20더진국수육국밥,https://m.place.naver.com/restaurant/1977774164
옐로우피자,한식,한식/백반/한정식,한식 음식점업,인계동,37.2672841925708,127.024284718214,인계동%20옐로우피자,https://m.place.naver.com/restaurant/1864298908
BBQ치킨,유흥주점,호프/맥주,기타 주점업,인계동,37.2613267457237,127.035128035917,인계동%20BBQ치킨,https://m.place.naver.com/restaurant/1248792323
샐러든,한식,한식/백반/한정식,한식 음식점업,인계동,37.2640464655974,127.025036764519,인계동%20샐러든,https://m.place.naver.com/restaurant/1479782150
정월,한식,한식/백반/한정식,한식 음식점업,인계동,37.2656501362833,127.029390566099,인계동%20정월,https://m.place.naver.com/restaurant/1237301932
지코바치킨인계,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2674055945946,127.024801787152,인계동%20지코바치킨인계,https://m.place.naver.com/restaurant/1696627256
황금문어와소라,한식,한식/백반/한정식,한식 음식점업,인계동,37.2662980596054,127.028187150871,인계동%20황금문어와소라,https://m.place.naver.com/restaurant/38547600
언니쓰,한식,한식/백반/한정식,한식 음식점업,인계동,37.2656501362833,127.029390566099,인계동%20언니쓰,https://m.place.naver.com/restaurant/1534828060
할매집,한식,한식/백반/한정식,한식 음식점업,인계동,37.2768213907688,127.028018053358,인계동%20할매집,https://m.place.naver.com/restaurant/1893491674
야한게장,한식,한식/백반/한정식,한식 음식점업,인계동,37.2652114271831,127.026442314881,인계동%20야한게장,https://m.place.naver.com/restaurant/1595728598
치요남치킨,유흥주점,호프/맥주,기타 주점업,인계동,37.2724092645439,127.025120615581,인계동%20치요남치킨,https://m.place.naver.com/restaurant/1302018414
새우공장,일식/수산물,수산물전문음식점-종합,한식 음식점업,인계동,37.2669316228625,127.030727072133,인계동%20새우공장,https://m.place.naver.com/restaurant/1547321853
야한밤해,한식,한식/백반/한정식,한식 음식점업,인계동,37.2639392405159,127.031735003111,인계동%20야한밤해,https://m.place.naver.com/restaurant/1015360779
신마님왕족발,한식,족발/보쌈전문,한식 음식점업,인계동,37.2669316228625,127.030727072133,인계동%20신마님왕족발,https://m.place.naver.com/restaurant/1647448339
더블랙,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2597603686154,127.032002696468,인계동%20더블랙,https://m.place.naver.com/restaurant/1715866799
아초원,한식,한식/백반/한정식,한식 음식점업,인계동,37.2655010295202,127.034296845939,인계동%20아초원,https://m.place.naver.com/restaurant/1423895682
권사부,한식,한식/백반/한정식,한식 음식점업,인계동,37.2647728857213,127.021340707383,인계동%20권사부,https://m.place.naver.com/restaurant/1457571586
닭발집,한식,한식/백반/한정식,한식 음식점업,인계동,37.2669650344792,127.029306041562,인계동%20닭발집,https://m.place.naver.com/restaurant/18187853
뽕도리,중식,중국음식/중국집,중식 음식점업,인계동,37.263262479243,127.031619652658,인계동%20뽕도리,https://m.place.naver.com/restaurant/1000392053
랑데자뷰,한식,한식/백반/한정식,한식 음식점업,인계동,37.2636486535754,127.034771464369,인계동%20랑데자뷰,https://m.place.naver.com/restaurant/1699315724
그늘집,한식,한식/백반/한정식,한식 음식점업,인계동,37.2660046661875,127.02976934804,인계동%20그늘집,https://m.place.naver.com/restaurant/1065183640
프라이빗,유흥주점,소주방/포장마차,기타 주점업,인계동,37.2644362344419,127.030804151958,인계동%20프라이빗,https://m.place.naver.com/restaurant/1769083392
대가수사,일식/수산물,음식점-일식,일식 음식점업,인계동,37.2625752650714,127.035743450777,인계동%20대가수사,https://m.place.naver.com/restaurant/18187679
BBQ치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2680364599678,127.022628894353,인계동%20BBQ치킨,https://m.place.naver.com/restaurant/1248792323
돼통령,한식,한식/백반/한정식,한식 음식점업,인계동,37.2639329240455,127.035376641717,인계동%20돼통령,https://m.place.naver.com/restaurant/1429425158
닭나무집,한식,한식/백반/한정식,한식 음식점업,인계동,37.2637362822841,127.030057754554,인계동%20닭나무집,https://m.place.naver.com/restaurant/1507890091
미나미참치,한식,한식/백반/한정식,한식 음식점업,인계동,37.2637053669157,127.036202556386,인계동%20미나미참치,https://m.place.naver.com/restaurant/1840534176
우리집팔당닭발,닭/오리요리,닭내장/닭발요리,한식 음식점업,인계동,37.2656931634447,127.032445385116,인계동%20우리집팔당닭발,https://m.place.naver.com/restaurant/1290790866
향,한식,한식/백반/한정식,한식 음식점업,인계동,37.2660456573849,127.032576169014,인계동%20향,https://m.place.naver.com/restaurant/1533032727
충무수산,일식/수산물,음식점-일식,일식 음식점업,인계동,37.2769885397574,127.035232619799,인계동%20충무수산,https://m.place.naver.com/restaurant/1606178421
우주샐러드,한식,한식/백반/한정식,한식 음식점업,인계동,37.2637927130379,127.035863218658,인계동%20우주샐러드,https://m.place.naver.com/restaurant/1202509260
장수천한방민물장어,한식,한식/백반/한정식,한식 음식점업,인계동,37.2632987250416,127.036061175394,인계동%20장수천한방민물장어,https://m.place.naver.com/restaurant/36666119
인계식당,한식,한식/백반/한정식,한식 음식점업,인계동,37.2767096293852,127.03087233727,인계동%20인계식당,https://m.place.naver.com/restaurant/37495010
얌샘,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2757304913013,127.024660577983,인계동%20얌샘,https://m.place.naver.com/restaurant/1956093434
와와가든,한식,기타고기요리,한식 음식점업,인계동,37.2746965276973,127.028225785827,인계동%20와와가든,https://m.place.naver.com/restaurant/1027035104
마장동김씨,한식,갈비/삼겹살,한식 음식점업,인계동,37.2652766151528,127.02999290165,인계동%20마장동김씨,https://m.place.naver.com/restaurant/1123377484
인계동곱창,한식,한식/백반/한정식,한식 음식점업,인계동,37.2646463238232,127.031150962142,인계동%20인계동곱창,https://m.place.naver.com/restaurant/33068382
처갓집양념치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2757250312746,127.039420840874,인계동%20처갓집양념치킨,https://m.place.naver.com/restaurant/36666596
이교수장터국밥,한식,한식/백반/한정식,한식 음식점업,인계동,37.2725056245215,127.035785947218,인계동%20이교수장터국밥,https://m.place.naver.com/restaurant/36891967
스타로드,커피점/카페,사주카페,비알콜 음료점업,인계동,37.2678299184249,127.033692092567,인계동%20스타로드,https://m.place.naver.com/restaurant/52524066
달거니해장국,한식,한식/백반/한정식,한식 음식점업,인계동,37.2759588983855,127.029427362354,인계동%20달거니해장국,https://m.place.naver.com/restaurant/1647641253
하삼동커피,한식,한식/백반/한정식,한식 음식점업,인계동,37.2626155136767,127.031842141826,인계동%20하삼동커피,https://m.place.naver.com/restaurant/1317607105
홍영만두,분식,국수/만두/칼국수,분식 및 김밥 전문점,인계동,37.2718447820973,127.026604964361,인계동%20홍영만두,https://m.place.naver.com/restaurant/1403111324
오봉집,한식,한식/백반/한정식,한식 음식점업,인계동,37.2642499421266,127.030062441032,인계동%20오봉집,https://m.place.naver.com/restaurant/1688054193
등초마라탕,중식,중국음식/중국집,중식 음식점업,인계동,37.2757845508418,127.02465988051,인계동%20등초마라탕,https://m.place.naver.com/restaurant/1166601868
동막골전집,한식,파전전문,한식 음식점업,인계동,37.2644373768961,127.036463809738,인계동%20동막골전집,https://m.place.naver.com/restaurant/1905507420
아이스박스,패스트푸드,아이스크림판매,제과점업,인계동,37.2663783662081,127.023710130292,인계동%20아이스박스,https://m.place.naver.com/restaurant/1044393402
쌍팔,중식,중국음식/중국집,중식 음식점업,인계동,37.266550112752,127.023775560338,인계동%20쌍팔,https://m.place.naver.com/restaurant/1224142375
한상11찬,한식,한식/백반/한정식,한식 음식점업,인계동,37.2656535559336,127.022141068772,인계동%20한상11찬,https://m.place.naver.com/restaurant/1732537449
고라파떡,분식,떡볶이전문,분식 및 김밥 전문점,인계동,37.2658377257706,127.030290114704,인계동%20고라파떡,https://m.place.naver.com/restaurant/1653673295
히든플레이스,한식,한식/백반/한정식,한식 음식점업,인계동,37.2650320912391,127.03094308205,인계동%20히든플레이스,https://m.place.naver.com/restaurant/1963436401
교동짬뽕,중식,중국음식/중국집,중식 음식점업,인계동,37.2741628687473,127.02032838683,인계동%20교동짬뽕,https://m.place.naver.com/restaurant/1922049581
에그카페24,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.266552686535,127.021903951216,인계동%20에그카페24,https://m.place.naver.com/restaurant/1094267387
풀하우스1,한식,한식/백반/한정식,한식 음식점업,인계동,37.2643460715653,127.031898907951,인계동%20풀하우스1,https://m.place.naver.com/restaurant/1319941283
고쿠텐,일식/수산물,음식점-일식,일식 음식점업,인계동,37.2631574236052,127.035307614381,인계동%20고쿠텐,https://m.place.naver.com/restaurant/1831747038
수원무카타,한식,한식/백반/한정식,한식 음식점업,인계동,37.26448881747,127.030623090039,인계동%20수원무카타,https://m.place.naver.com/restaurant/1895803233
인계동해장촌,한식,기타고기요리,한식 음식점업,인계동,37.2650766390019,127.03529440751,인계동%20인계동해장촌,https://m.place.naver.com/restaurant/1552545003
수참치,일식/수산물,참치전문점,일식 음식점업,인계동,37.2666538446343,127.029817391946,인계동%20수참치,https://m.place.naver.com/restaurant/1993396116
루시퍼,한식,한식/백반/한정식,한식 음식점업,인계동,37.2650974491683,127.026827109726,인계동%20루시퍼,https://m.place.naver.com/restaurant/1017101348
봉평막국수,한식,한식/백반/한정식,한식 음식점업,인계동,37.2767096293852,127.03087233727,인계동%20봉평막국수,https://m.place.naver.com/restaurant/18211609
