상호명,업종중분류명,업종소분류명,표준산업분류명,행정동명,위도,경도,네이버키워드,naver_store_url,store_address
카페스콜피온,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4469897611766,126.79165422281,대야동%20카페스콜피온,https://m.place.naver.com/restaurant/1667439252,경기 시흥시 복지로 90 601호
은행감자탕,한식,해장국/감자탕,한식 음식점업,대야동,37.4447665102861,126.797182278253,대야동%20은행감자탕,https://m.place.naver.com/restaurant/17890595,경기 시흥시 은행로167번길 15 대야동
빙고,유흥주점,룸살롱/단란주점,일반유흥 주점업,대야동,37.4428016185816,126.790060374524,대야동%20빙고,https://m.place.naver.com/restaurant/1472888350,경기 시흥시 비둘기공원5길 16
우미게장,한식,한식/백반/한정식,한식 음식점업,대야동,37.4519094244269,126.815682477891,대야동%20우미게장,https://m.place.naver.com/restaurant/415082504,경기 시흥시 범안로 364-35
엄마분식,분식,라면김밥분식,분식 및 김밥 전문점,대야동,37.3268673326225,126.917946231839,대야동%20엄마분식,https://m.place.naver.com/restaurant/1276907169,경기 시흥시 수인로3381번길 21-1
맛터셀프부페,한식,한식/백반/한정식,한식 음식점업,대야동,37.4435359483697,126.813610812271,대야동%20맛터셀프부페,https://m.place.naver.com/restaurant/1877342479,경기 시흥시 범안로 386
수궁가아구찜해물찜,일식/수산물,아구전문,한식 음식점업,대야동,37.442190744106,126.790239721037,대야동%20수궁가아구찜해물찜,https://m.place.naver.com/restaurant/1501205575,경기 시흥시 비둘기공원5길 23
홍콩반점0410시흥대야점,중식,중국음식/중국집,중식 음식점업,대야동,37.4423957631024,126.790903159113,대야동%20홍콩반점0410시흥대야점,https://m.place.naver.com/restaurant/37898560,경기 시흥시 비둘기공원6길 16 1층 101호
이디야커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4469897611766,126.79165422281,대야동%20이디야커피,https://m.place.naver.com/restaurant/1095813414,경기 시흥시 수인로3312번길 16
배스킨라빈스31,패스트푸드,아이스크림판매,제과점업,대야동,37.4449493346137,126.797439275487,대야동%20배스킨라빈스31,https://m.place.naver.com/restaurant/11782859,경기 시흥시 대은로 83 루비프라자
신통치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,대야동,37.3166775885298,126.9250194336,대야동%20신통치킨,https://m.place.naver.com/restaurant/1841836903,경기 시흥시 수인로3247번길 70 102호
포트리스베트남쌀국수,별식/퓨전요리,동남아음식전문점,기타 외국식 음식점업,대야동,37.4452329813469,126.797864176935,대야동%20포트리스베트남쌀국수,https://m.place.naver.com/restaurant/1251777516,경기 시흥시 은행로167번길 7
계수가든,한식,한식/백반/한정식,한식 음식점업,대야동,37.4589196563,126.812101849794,대야동%20계수가든,https://m.place.naver.com/restaurant/279946215,경기 시흥시 범안로266번길 11
명성풍천장어,일식/수산물,곰장어전문,한식 음식점업,대야동,37.4618735846299,126.791516464918,대야동%20명성풍천장어,https://m.place.naver.com/restaurant/1191548021,경기 시흥시 호현로 262-1
탱자,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4404359689654,126.792222936591,대야동%20탱자,https://m.place.naver.com/restaurant/1658440906,경기 시흥시 비둘기공원2길 17-1
휴카페,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.3159531752753,126.919682160405,대야동%20휴카페,https://m.place.naver.com/restaurant/1197123261,경기 시흥시 소래산길 55
맥시카나대야행복점,유흥주점,호프/맥주,기타 주점업,대야동,37.4441467450742,126.786795347699,대야동%20맥시카나대야행복점,https://m.place.naver.com/restaurant/37690752,경기 시흥시 복지로43번길 19
포차천국,유흥주점,소주방/포장마차,기타 주점업,대야동,37.4432368246221,126.790324585029,대야동%20포차천국,https://m.place.naver.com/restaurant/1943508785,경기 시흥시 비둘기공원5길 12 1층
투썸플레이스시흥대야점,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4416430549412,126.791310790704,대야동%20투썸플레이스시흥대야점,https://m.place.naver.com/restaurant/1252924742,경기 시흥시 비둘기공원7길 54
통큰맛집,한식,한식/백반/한정식,한식 음식점업,대야동,37.4457668386509,126.79013693351,대야동%20통큰맛집,https://m.place.naver.com/restaurant/18226512,경기 시흥시 복지로63번길 4-16
노고산굿당,커피점/카페,사주카페,비알콜 음료점업,대야동,37.4614792922159,126.80501924141,대야동%20노고산굿당,https://m.place.naver.com/restaurant/1537412791,경기 시흥시 소사로57번길 104
우리다방,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4423096907839,126.786022664866,대야동%20우리다방,https://m.place.naver.com/restaurant/1208528834,경기 시흥시 뱀내장터로 11 2층
김사장꼬꼬치킨,유흥주점,꼬치구이전문점,기타 주점업,대야동,37.442190744106,126.790239721037,대야동%20김사장꼬꼬치킨,https://m.place.naver.com/restaurant/1078155056,경기 시흥시 비둘기공원5길 23
욜로,한식,한식/백반/한정식,한식 음식점업,대야동,37.4442932678421,126.788781947878,대야동%20욜로,https://m.place.naver.com/restaurant/1882218053,경기 시흥시 대골안길 77-1
우정식당,한식,한식/백반/한정식,한식 음식점업,대야동,37.4459652670556,126.790156340362,대야동%20우정식당,https://m.place.naver.com/restaurant/1509043867,경기 시흥시 복지로71번길 4
아리랑,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4423861718238,126.786450854078,대야동%20아리랑,https://m.place.naver.com/restaurant/1937123181,경기 시흥시 대골안길 83-1
풍천장어,일식/수산물,민물장어전문,한식 음식점업,대야동,37.4624265898974,126.801579146305,대야동%20풍천장어,https://m.place.naver.com/restaurant/18227695,경기 시흥시 비둘기공원6길 10
곤봉식객,한식,한식/백반/한정식,한식 음식점업,대야동,37.4400625558595,126.792714851973,대야동%20곤봉식객,https://m.place.naver.com/restaurant/38724649,경기 시흥시 대은로 13 1층
갈비꽃시흥은계,한식,기타고기요리,한식 음식점업,대야동,37.4504630098726,126.795599217075,대야동%20갈비꽃시흥은계,https://m.place.naver.com/restaurant/1848883120,경기 시흥시 은계로338번길 52
비어비어,유흥주점,호프/맥주,기타 주점업,대야동,37.3276369929011,126.917371015438,대야동%20비어비어,https://m.place.naver.com/restaurant/35357708,경기 시흥시 비둘기공원5길 12
맛터셀프부페,부페,종합부페,,대야동,37.449103016581,126.818868597708,대야동%20맛터셀프부페,https://m.place.naver.com/restaurant/1877342479,경기 시흥시 범안로 386
옛날통닭,유흥주점,호프/맥주,기타 주점업,대야동,37.4507911004686,126.796848470758,대야동%20옛날통닭,https://m.place.naver.com/restaurant/78480436,경기 시흥시 대골안길 65
국산특허마늘곱창막창,한식,기타고기요리,한식 음식점업,대야동,37.4428016185816,126.790060374524,대야동%20국산특허마늘곱창막창,https://m.place.naver.com/restaurant/37191786,경기 시흥시 비둘기공원5길 16 106
가마솥한방족발,한식,족발/보쌈전문,한식 음식점업,대야동,37.4462231524699,126.788942955013,대야동%20가마솥한방족발,https://m.place.naver.com/restaurant/19479824,경기 시흥시 복지로71번길 13-1 1층
아토,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4462730370568,126.788535306097,대야동%20아토,https://m.place.naver.com/restaurant/1344265982,경기 부천시 호현로 488 1층 102호
무한게장,한식,한식/백반/한정식,한식 음식점업,대야동,37.4591590160559,126.783376649968,대야동%20무한게장,https://m.place.naver.com/restaurant/30883663,경기 시흥시 하우로 49-8
파스타입니다,양식,스파게티전문점,서양식 음식점업,대야동,37.4462730370568,126.788535306097,대야동%20파스타입니다,https://m.place.naver.com/restaurant/1355206839,경기 시흥시 대골안길 38-1
카페,한식,한식/백반/한정식,한식 음식점업,대야동,37.337953472647,126.925190249343,대야동%20카페,https://m.place.naver.com/restaurant/1330553508,경기 시흥시 하우로122번길 50-3 베이커리카페 늘솜당
메밀촌막국수불고기,분식,국수/만두/칼국수,분식 및 김밥 전문점,대야동,37.4490388350834,126.792898350356,대야동%20메밀촌막국수불고기,https://m.place.naver.com/restaurant/737338099,경기 시흥시 복지로120번길 4
언와인드,한식,한식/백반/한정식,한식 음식점업,대야동,37.4435809813516,126.788736926519,대야동%20언와인드,https://m.place.naver.com/restaurant/1956289575,경기 시흥시 복지로43번길 4
투명통슬라임카페,한식,한식/백반/한정식,한식 음식점업,대야동,37.4456683510513,126.799032531452,대야동%20투명통슬라임카페,https://m.place.naver.com/restaurant/1654911670,경기 시흥시 은행로 164 세화빌딩 3층 301호
무봉리토종순대국,별식/퓨전요리,순대전문점,한식 음식점업,대야동,37.4488851056328,126.792844312471,대야동%20무봉리토종순대국,https://m.place.naver.com/restaurant/18226898,경기 시흥시 은행로216번길 16-20 나성아파트13차
돈마루해물칼국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,대야동,37.4535505137417,126.817600608295,대야동%20돈마루해물칼국수,https://m.place.naver.com/restaurant/1319733472,경기 시흥시 범안로 331
하삼동커피시흥대야역점,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4500818414308,126.796215627262,대야동%20하삼동커피시흥대야역점,https://m.place.naver.com/restaurant/1936483009,경기 시흥시 은계로338번길 62 하삼동커피 시흥대야역점
커피&명품갤러리,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.3352543783427,126.907929239514,대야동%20커피&명품갤러리,https://m.place.naver.com/restaurant/1966484868,경기 시흥시 호현로 155-25 카페청화공간
훌랄라참숯바베큐,유흥주점,호프/맥주,기타 주점업,대야동,37.4524770725578,126.788130086822,대야동%20훌랄라참숯바베큐,https://m.place.naver.com/restaurant/1056296398,경기 시흥시 소래산길 67-1
테트리스찜닭,한식,한식/백반/한정식,한식 음식점업,대야동,37.4443355850173,126.786758395499,대야동%20테트리스찜닭,https://m.place.naver.com/restaurant/1459244859,경기 시흥시 복지로43번길 22-2
서울양평해장국,한식,해장국/감자탕,한식 음식점업,대야동,37.4406881043024,126.791326151825,대야동%20서울양평해장국,https://m.place.naver.com/restaurant/1206971139,경기 시흥시 비둘기공원7길 65 1층
코코호도,제과제빵떡케익,제과점,제과점업,대야동,37.442142591834,126.791698276843,대야동%20코코호도,https://m.place.naver.com/restaurant/1568861228,"경기 시흥시 비둘기공원7길 46 101호(대야동, 월드타운)"
돈짱,한식,기타고기요리,한식 음식점업,대야동,37.4452591944583,126.788958493988,대야동%20돈짱,https://m.place.naver.com/restaurant/1800163020,경기 시흥시 복지로63번길 9
배스킨라빈스,패스트푸드,아이스크림판매,제과점업,대야동,37.3153433936893,126.918032471545,대야동%20배스킨라빈스,https://m.place.naver.com/restaurant/1767875148,"경기 시흥시 은계로 341 (대야동) 1층 101, 102호(대야동)"
하삼동커피시흥센트럴,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대야동,37.4401306659467,126.788803846525,대야동%20하삼동커피시흥센트럴,https://m.place.naver.com/restaurant/1973381881,"경기 시흥시 수인로3312번길 16 105동앞 상가 A102,103"
